0, 1 
1, 4 
2, 1 
3, 1 
4, 0 
5, 0 
6, 1 
7, 1 
8, 1 
9, 0 
10, 0 
11, 0 
12, 0 
13, 0 
14, 2 
15, 1 
16, 1 
17, 1 
18, 1 
19, 3 
20, 1 
21, 1 
22, 1 
23, 6 
24, 9 
25, 16 
26, 22 
27, 39 
28, 50 
29, 83 
30, 190 
31, 83 
32, 1 
33, 0 
34, 0 
35, 0 
36, 1 
37, 0 
38, 0 
39, 0 
40, 0 
41, 0 
42, 0 
43, 0 
44, 1 
45, 0 
46, 1 
47, 0 
48, 1 
49, 1 
50, 1 
51, 0 
52, 1 
53, 2 
54, 0 
55, 2 
56, 0 
57, 0 
58, 2 
59, 0 
60, 1 
61, 3 
62, 5 
63, 3 
64, 5 
65, 25 
66, 82 
67, 200 
68, 286 
69, 376 
70, 410 
71, 388 
72, 386 
73, 451 
74, 477 
75, 440 
76, 393 
77, 446 
78, 417 
79, 468 
80, 456 
81, 435 
82, 430 
83, 456 
84, 445 
85, 433 
86, 472 
87, 454 
88, 450 
89, 432 
90, 411 
91, 415 
92, 442 
93, 444 
94, 453 
95, 479 
96, 460 
97, 442 
98, 458 
99, 480 
100, 450 
101, 458 
102, 465 
103, 441 
104, 472 
105, 456 
106, 498 
107, 469 
108, 467 
109, 463 
110, 503 
111, 525 
112, 510 
113, 512 
114, 506 
115, 567 
116, 531 
117, 521 
118, 567 
119, 573 
120, 525 
121, 590 
122, 600 
123, 558 
124, 594 
125, 557 
126, 567 
127, 615 
128, 588 
129, 650 
130, 611 
131, 627 
132, 626 
133, 640 
134, 634 
135, 634 
136, 629 
137, 619 
138, 651 
139, 659 
140, 703 
141, 721 
142, 671 
143, 678 
144, 736 
145, 717 
146, 699 
147, 753 
148, 806 
149, 795 
150, 774 
151, 802 
152, 814 
153, 780 
154, 812 
155, 773 
156, 879 
157, 861 
158, 821 
159, 834 
160, 865 
161, 876 
162, 891 
163, 907 
164, 943 
165, 868 
166, 848 
167, 942 
168, 839 
169, 968 
170, 900 
171, 910 
172, 979 
173, 972 
174, 919 
175, 952 
176, 991 
177, 1033 
178, 1017 
179, 1015 
180, 1075 
181, 1083 
182, 1124 
183, 1138 
184, 1244 
185, 1255 
186, 1295 
187, 1355 
188, 1458 
189, 1460 
190, 1472 
191, 1587 
192, 1680 
193, 1629 
194, 1636 
195, 1703 
196, 1604 
197, 1660 
198, 1610 
199, 1582 
200, 1554 
201, 1586 
202, 1425 
203, 1292 
204, 1299 
205, 1178 
206, 1166 
207, 1168 
208, 1146 
209, 1126 
210, 1107 
211, 1158 
212, 1150 
213, 1165 
214, 1182 
215, 1215 
216, 1248 
217, 1230 
218, 1227 
219, 1263 
220, 1230 
221, 1267 
222, 1253 
223, 1259 
224, 1296 
