0, 1 
1, 0 
2, 0 
3, 0 
4, 1 
5, 1 
6, 1 
7, 3 
8, 0 
9, 0 
10, 2 
11, 1 
12, 0 
13, 0 
14, 1 
15, 1 
16, 0 
17, 1 
18, 1 
19, 2 
20, 3 
21, 1 
22, 6 
23, 4 
24, 6 
25, 23 
26, 24 
27, 42 
28, 52 
29, 128 
30, 248 
31, 84 
32, 1 
33, 1 
34, 0 
35, 1 
36, 0 
37, 0 
38, 0 
39, 1 
40, 0 
41, 0 
42, 1 
43, 0 
44, 2 
45, 0 
46, 0 
47, 3 
48, 1 
49, 0 
50, 2 
51, 0 
52, 2 
53, 2 
54, 0 
55, 0 
56, 2 
57, 1 
58, 2 
59, 1 
60, 1 
61, 3 
62, 2 
63, 5 
64, 6 
65, 28 
66, 99 
67, 198 
68, 281 
69, 372 
70, 389 
71, 388 
72, 376 
73, 414 
74, 382 
75, 413 
76, 461 
77, 439 
78, 445 
79, 453 
80, 455 
81, 416 
82, 443 
83, 463 
84, 444 
85, 425 
86, 459 
87, 453 
88, 433 
89, 453 
90, 448 
91, 466 
92, 418 
93, 445 
94, 425 
95, 434 
96, 423 
97, 454 
98, 440 
99, 455 
100, 435 
101, 455 
102, 449 
103, 475 
104, 479 
105, 454 
106, 520 
107, 497 
108, 498 
109, 494 
110, 501 
111, 461 
112, 497 
113, 512 
114, 469 
115, 522 
116, 563 
117, 545 
118, 536 
119, 539 
120, 538 
121, 596 
122, 593 
123, 574 
124, 605 
125, 604 
126, 602 
127, 607 
128, 615 
129, 594 
130, 610 
131, 635 
132, 630 
133, 614 
134, 641 
135, 624 
136, 649 
137, 677 
138, 660 
139, 654 
140, 712 
141, 694 
142, 718 
143, 737 
144, 766 
145, 753 
146, 715 
147, 772 
148, 773 
149, 725 
150, 776 
151, 763 
152, 778 
153, 832 
154, 859 
155, 824 
156, 834 
157, 866 
158, 918 
159, 875 
160, 965 
161, 917 
162, 931 
163, 919 
164, 946 
165, 939 
166, 957 
167, 943 
168, 988 
169, 919 
170, 973 
171, 988 
172, 985 
173, 969 
174, 969 
175, 1016 
176, 1023 
177, 988 
178, 1097 
179, 1088 
180, 1110 
181, 1171 
182, 1129 
183, 1201 
184, 1278 
185, 1302 
186, 1426 
187, 1418 
188, 1532 
189, 1587 
190, 1581 
191, 1746 
192, 1657 
193, 1765 
194, 1641 
195, 1770 
196, 1816 
197, 1790 
198, 1772 
199, 1669 
200, 1720 
201, 1547 
202, 1470 
203, 1424 
204, 1271 
205, 1287 
206, 1212 
207, 1202 
208, 1209 
209, 1180 
210, 1171 
211, 1207 
212, 1170 
213, 1224 
214, 1259 
215, 1224 
216, 1291 
217, 1207 
218, 1233 
219, 1194 
220, 1273 
221, 1252 
222, 1332 
223, 1371 
224, 1250 
225, 1246 
226, 1349 
227, 1315 
228, 1304 
229, 1347 
230, 1312 
231, 1223 
232, 1274 
233, 1278 
234, 1257 
235, 1259 
236, 1341 
237, 1348 
238, 1192 
239, 1293 
240, 1290 
241, 1237 
242, 1293 
243, 1277 
244, 1296 
245, 1389 
246, 1275 
247, 1319 
248, 1310 
249, 1387 
250, 1315 
251, 1391 
252, 1323 
253, 1364 
254, 1332 
255, 1407 
256, 1355 
257, 1362 
258, 1394 
259, 1380 
260, 1343 
261, 1349 
262, 1327 
263, 1406 
264, 1350 
265, 1368 
266, 1370 
267, 1395 
268, 1437 
269, 1365 
270, 1361 
271, 1443 
272, 1422 
273, 1400 
274, 1448 
275, 1389 
276, 1396 
277, 1375 
278, 1437 
279, 1409 
280, 1441 
281, 1438 
282, 1377 
283, 1451 
284, 1445 
285, 1452 
286, 1386 
287, 1413 
288, 1419 
289, 1405 
290, 1376 
291, 1444 
292, 1431 
293, 1464 
294, 1409 
295, 1421 
296, 1541 
297, 1391 
298, 1433 
299, 1418 
300, 1431 
301, 1461 
302, 1486 
303, 1431 
304, 1437 
305, 1456 
306, 1477 
307, 1391 
308, 1500 
309, 1575 
310, 1534 
311, 1512 
312, 1463 
313, 1415 
314, 1484 
315, 1450 
316, 1380 
317, 1441 
318, 1501 
319, 1447 
320, 1401 
321, 1427 
322, 1504 
323, 1502 
324, 1462 
325, 1504 
326, 1475 
327, 1411 
328, 1456 
329, 1445 
330, 1486 
331, 1418 
332, 1542 
333, 1454 
334, 1402 
335, 1439 
336, 1507 
337, 1516 
338, 1456 
339, 1454 
340, 1448 
341, 1489 
342, 1433 
343, 1512 
344, 1393 
345, 1418 
346, 1412 
347, 1444 
348, 1376 
349, 1473 
350, 1409 
351, 1438 
352, 1466 
353, 1395 
354, 1374 
355, 1395 
356, 1429 
357, 1390 
358, 1431 
359, 1468 
360, 1404 
361, 1519 
362, 1460 
363, 1485 
364, 1481 
365, 1475 
366, 1537 
367, 1531 
368, 1543 
369, 1589 
370, 1525 
371, 1628 
372, 1647 
373, 1659 
374, 1723 
375, 1873 
376, 2096 
377, 2490 
378, 2889 
379, 3282 
380, 3729 
381, 3760 
382, 3506 
383, 2961 
384, 2556 
385, 2085 
386, 1705 
387, 1599 
388, 1517 
389, 1410 
390, 1437 
391, 1441 
392, 1435 
393, 1411 
394, 1299 
395, 1433 
396, 1349 
397, 1332 
398, 1426 
399, 1378 
400, 1333 
401, 1454 
402, 1364 
403, 1331 
404, 1322 
405, 1396 
406, 1408 
407, 1290 
408, 1331 
409, 1384 
410, 1320 
411, 1346 
412, 1383 
413, 1279 
414, 1222 
415, 1358 
416, 1337 
417, 1321 
418, 1383 
419, 1387 
420, 1355 
421, 1373 
422, 1385 
423, 1387 
424, 1358 
425, 1382 
426, 1370 
427, 1328 
428, 1367 
429, 1311 
430, 1302 
431, 1275 
432, 1313 
433, 1356 
434, 1278 
435, 1353 
436, 1281 
437, 1326 
438, 1355 
439, 1371 
440, 1327 
441, 1289 
442, 1319 
443, 1329 
444, 1408 
445, 1262 
446, 1338 
447, 1316 
448, 1299 
449, 1269 
450, 1269 
451, 1311 
452, 1363 
453, 1347 
454, 1315 
455, 1223 
456, 1215 
457, 1246 
458, 1244 
459, 1286 
460, 1243 
461, 1257 
462, 1302 
463, 1203 
464, 1343 
465, 1248 
466, 1290 
467, 1236 
468, 1253 
469, 1241 
470, 1264 
471, 1277 
472, 1311 
473, 1229 
474, 1253 
475, 1295 
476, 1249 
477, 1330 
478, 1255 
479, 1209 
480, 1246 
481, 1270 
482, 1257 
483, 1200 
484, 1184 
485, 1240 
486, 1170 
487, 1216 
488, 1193 
489, 1180 
490, 1232 
491, 1229 
492, 1252 
493, 1197 
494, 1229 
495, 1177 
496, 1244 
497, 1262 
498, 1212 
499, 1224 
500, 1221 
501, 1231 
502, 1155 
503, 1211 
504, 1207 
505, 1200 
506, 1190 
507, 1216 
508, 1275 
509, 1253 
510, 1186 
511, 1226 
512, 1176 
513, 1198 
514, 1193 
515, 1165 
516, 1198 
517, 1281 
518, 1176 
519, 1156 
520, 1148 
521, 1156 
522, 1128 
523, 1133 
524, 1153 
525, 1130 
526, 1091 
527, 1124 
528, 1140 
529, 1142 
530, 1184 
531, 1125 
532, 1117 
533, 1124 
534, 1149 
535, 1085 
536, 1123 
537, 1102 
538, 1097 
539, 1167 
540, 1095 
541, 1086 
542, 1119 
543, 1049 
544, 1057 
545, 1060 
546, 1112 
547, 1095 
548, 1070 
549, 1118 
550, 1053 
551, 1068 
552, 1083 
553, 1089 
554, 1056 
555, 1117 
556, 1066 
557, 1082 
558, 1073 
559, 1161 
560, 1031 
561, 1061 
562, 986 
563, 1027 
564, 1105 
565, 1042 
566, 1089 
567, 1048 
568, 1061 
569, 1051 
570, 1027 
571, 1074 
572, 1062 
573, 1064 
574, 1025 
575, 1032 
576, 1055 
577, 1076 
578, 1041 
579, 1054 
580, 999 
581, 1069 
582, 1018 
583, 1043 
584, 1119 
585, 1003 
586, 1042 
587, 1118 
588, 1060 
589, 1067 
590, 997 
591, 1002 
592, 1057 
593, 1107 
594, 978 
595, 1032 
596, 1023 
597, 1029 
598, 1027 
599, 980 
600, 1045 
601, 1013 
602, 1028 
603, 1066 
604, 1052 
605, 1064 
606, 1038 
607, 1051 
608, 1117 
609, 1072 
610, 1067 
611, 1075 
612, 1026 
613, 1088 
614, 1005 
615, 1075 
616, 1087 
617, 1064 
618, 1089 
619, 1071 
620, 1042 
621, 1050 
622, 1052 
623, 1077 
624, 1078 
625, 1076 
626, 1071 
627, 988 
628, 1055 
629, 1034 
630, 1096 
631, 1043 
632, 1082 
633, 1096 
634, 1088 
635, 1025 
636, 1065 
637, 1060 
638, 1008 
639, 1062 
640, 963 
641, 1039 
642, 1138 
643, 987 
644, 1092 
645, 1083 
646, 1070 
647, 998 
648, 1120 
649, 992 
650, 1068 
651, 1072 
652, 1093 
653, 1088 
654, 1091 
655, 1111 
656, 1038 
657, 1056 
658, 1097 
659, 1081 
660, 1092 
661, 1080 
662, 1084 
663, 1062 
664, 1080 
665, 1050 
666, 1047 
667, 1003 
668, 1038 
669, 1065 
670, 1048 
671, 1058 
672, 988 
673, 1063 
674, 1041 
675, 1004 
676, 1080 
677, 1068 
678, 1018 
679, 1008 
680, 982 
681, 982 
682, 971 
683, 984 
684, 941 
685, 938 
686, 941 
687, 964 
688, 1001 
689, 900 
690, 977 
691, 894 
692, 946 
693, 864 
694, 877 
695, 988 
696, 929 
697, 925 
698, 941 
699, 954 
700, 957 
701, 980 
702, 922 
703, 940 
704, 903 
705, 957 
706, 976 
707, 972 
708, 965 
709, 944 
710, 952 
711, 977 
712, 982 
713, 1005 
714, 998 
715, 993 
716, 1016 
717, 1017 
718, 1136 
719, 1247 
720, 1292 
721, 1382 
722, 1594 
723, 1734 
724, 1679 
725, 1699 
726, 1677 
727, 1648 
728, 1483 
729, 1519 
730, 1533 
731, 1712 
732, 1958 
733, 2284 
734, 2587 
735, 2720 
736, 2417 
737, 2093 
738, 1762 
739, 1417 
740, 1217 
741, 1040 
742, 1022 
743, 932 
744, 924 
745, 953 
746, 877 
747, 933 
748, 894 
749, 925 
750, 885 
751, 867 
752, 887 
753, 904 
754, 822 
755, 904 
756, 904 
757, 849 
758, 864 
759, 866 
760, 862 
761, 848 
762, 843 
763, 812 
764, 816 
765, 910 
766, 856 
767, 888 
768, 864 
769, 883 
770, 899 
771, 889 
772, 898 
