0, 0 
1, 0 
2, 1 
3, 0 
4, 0 
5, 0 
6, 0 
7, 0 
8, 0 
9, 1 
10, 1 
11, 0 
12, 0 
13, 1 
14, 1 
15, 1 
16, 0 
17, 1 
18, 2 
19, 3 
20, 2 
21, 1 
22, 1 
23, 6 
24, 13 
25, 10 
26, 21 
27, 33 
28, 21 
29, 77 
30, 152 
31, 53 
32, 3 
33, 0 
34, 0 
35, 0 
36, 1 
37, 0 
38, 0 
39, 0 
40, 0 
41, 0 
42, 0 
43, 0 
44, 0 
45, 1 
46, 0 
47, 0 
48, 0 
49, 0 
50, 2 
51, 1 
52, 1 
53, 0 
54, 0 
55, 1 
56, 1 
57, 2 
58, 0 
59, 1 
60, 3 
61, 2 
62, 2 
63, 4 
64, 1 
65, 13 
66, 48 
67, 125 
68, 179 
69, 233 
70, 231 
71, 247 
72, 257 
73, 224 
74, 231 
75, 261 
76, 244 
77, 291 
78, 274 
79, 235 
80, 288 
81, 280 
82, 260 
83, 270 
84, 288 
85, 241 
86, 261 
87, 249 
88, 302 
89, 273 
90, 271 
91, 280 
92, 280 
93, 321 
94, 228 
95, 276 
96, 258 
97, 274 
98, 271 
99, 284 
100, 276 
101, 290 
102, 299 
103, 285 
104, 269 
105, 287 
106, 295 
107, 307 
108, 293 
109, 284 
110, 315 
111, 316 
112, 319 
113, 270 
114, 301 
115, 310 
116, 324 
117, 339 
118, 314 
119, 341 
120, 346 
121, 348 
122, 336 
123, 353 
124, 358 
125, 378 
126, 357 
127, 388 
128, 413 
129, 404 
130, 363 
131, 389 
132, 374 
133, 369 
134, 431 
135, 372 
136, 384 
137, 400 
138, 402 
139, 408 
140, 441 
141, 448 
142, 433 
143, 394 
144, 426 
145, 431 
146, 480 
147, 428 
148, 494 
149, 474 
150, 539 
151, 468 
152, 517 
153, 511 
154, 537 
155, 540 
156, 551 
157, 564 
158, 567 
159, 512 
160, 526 
161, 585 
162, 569 
163, 567 
164, 581 
165, 588 
166, 618 
167, 589 
168, 540 
169, 565 
170, 564 
171, 572 
172, 593 
173, 629 
174, 641 
175, 646 
176, 636 
177, 646 
178, 679 
179, 647 
180, 671 
181, 727 
182, 678 
183, 770 
184, 798 
185, 781 
186, 864 
187, 951 
188, 910 
189, 991 
190, 1069 
191, 1116 
192, 1080 
193, 1058 
194, 1039 
195, 1084 
196, 1104 
197, 1085 
198, 1099 
199, 1066 
200, 1147 
201, 1047 
202, 959 
203, 893 
204, 829 
205, 828 
206, 801 
207, 759 
208, 738 
209, 755 
210, 738 
211, 772 
212, 743 
213, 737 
214, 746 
215, 844 
216, 795 
217, 867 
218, 809 
219, 784 
220, 837 
221, 808 
222, 774 
223, 858 
224, 848 
225, 829 
226, 862 
227, 901 
228, 865 
229, 823 
230, 861 
231, 906 
232, 823 
233, 804 
234, 792 
235, 830 
236, 789 
237, 852 
238, 803 
239, 790 
240, 783 
241, 770 
242, 794 
243, 770 
244, 854 
245, 889 
246, 837 
247, 824 
248, 913 
249, 817 
250, 817 
251, 811 
252, 818 
253, 864 
254, 825 
255, 838 
256, 856 
257, 876 
258, 859 
259, 862 
260, 930 
261, 848 
262, 825 
263, 849 
264, 836 
265, 850 
266, 884 
267, 907 
268, 871 
269, 894 
270, 860 
271, 902 
272, 854 
273, 884 
274, 919 
275, 875 
276, 878 
277, 868 
278, 848 
279, 847 
280, 919 
281, 907 
282, 907 
283, 915 
284, 934 
285, 870 
286, 906 
287, 932 
288, 928 
289, 898 
290, 852 
291, 913 
292, 920 
293, 919 
294, 909 
295, 937 
296, 974 
297, 914 
298, 936 
299, 921 
300, 958 
301, 951 
302, 921 
303, 917 
304, 878 
305, 957 
306, 924 
307, 923 
308, 969 
309, 892 
310, 976 
311, 984 
312, 912 
313, 948 
314, 894 
315, 903 
316, 857 
317, 906 
318, 905 
319, 908 
320, 873 
321, 965 
322, 940 
323, 942 
324, 903 
325, 976 
326, 950 
327, 917 
328, 935 
329, 939 
330, 929 
331, 961 
332, 931 
333, 975 
334, 956 
335, 862 
336, 967 
337, 949 
338, 933 
339, 947 
340, 957 
341, 959 
342, 928 
343, 1004 
344, 955 
345, 942 
346, 923 
347, 926 
348, 916 
349, 882 
350, 934 
351, 872 
352, 928 
353, 844 
